sampleid	samplingdate	ST
SH158x38	2022-04-21	ST966
F1S1R2D3B2P1A08	2022-04-22	ST3178
SH159x52	2022-04-23	ST870
F1S1R2D3B2P2E08	2022-04-24	ST133
F1S1R2D3B2P2H08	2022-04-24	ST45
SH159x46	2022-04-24	ST36
SH160x35	2022-04-24	ST171
F1S1R2D3B2P2F12	2022-04-25	ST353
SH159x64	2022-04-25	ST1966
SH160x64	2022-04-25	ST1948
F1S1R2D3B2P2D09	2022-04-25	ST147
F1S1R2D3B2P2C12	2022-04-26	ST33
SH161x44	2022-04-26	ST13
SH160x06	2022-04-26	ST268
SH160x20	2022-04-26	ST870
SH160x51	2022-04-27	ST785
SH161x49	2022-04-28	ST307
SH161x51	2022-04-28	ST54
SH161x27	2022-04-28	ST23
SH161x35	2022-04-28	ST35
SH161x06	2022-04-29	ST564
SH161x32	2022-04-30	ST1419
SH161x15	2022-05-01	ST2629
SH161x22	2022-05-02	ST2891
F1S1R2D3B2P5H02	2022-05-02	ST45
F1S1R2D3B2P5C03	2022-05-02	ST395
F1S1R2D3B2P5C02	2022-05-02	ST2665
F1S1R2D3B2P5B04	2022-05-02	ST17
SH162x31	2022-05-03	ST13
F1S1R2D3B2P5E06	2022-05-03	ST151
SH163x17	2022-05-03	ST13
SH163x12	2022-05-04	ST3
SH162x14	2022-05-04	ST215
SH162x47	2022-05-04	ST2127
SH163x30	2022-05-04	ST133
F1S1R2D3B2P5C05	2022-05-04	ST661
F1S1R2D3B2P5D04	2022-05-04	ST1411
F1S1R2D3B2P5H08	2022-05-04	ST1411
F1S1R2D3B2P5B11	2022-05-05	ST17
F1S1R2D3B2P5C11	2022-05-05	ST3213-1LV
F1S1R2D3B2P5D09	2022-05-05	ST35
F1S1R2D3B2P5D12	2022-05-05	ST610
F1S1R2D3B3P2C05	2022-05-06	ST188
F1S1R2D3B3P2A11	2022-05-06	ST610
SH161x77	2022-05-06	ST4266-1LV
SH161x78	2022-05-06	ST1427
SH163x18	2022-05-09	ST5259
F1S1R2D3B3P2G02	2022-05-09	ST45
F1S1R2D3B3P2B11	2022-05-09	ST11
F1S1R2D3B3P2F02	2022-05-09	ST512
F1S1R2D3B3P2C11	2022-05-09	ST11
F1S1R2D3B3P2D02	2022-05-09	ST395
SH163x42	2022-05-09	ST171
F1S1R2D3B3P2E02	2022-05-09	ST11
F1S1R2D3B3P2G04	2022-05-10	ST188
F1S1R2D3B3P2D03	2022-05-10	ST3049
F1S1R2D3B3P2A01	2022-05-10	ST307
SH164x43	2022-05-11	ST247-1LV
SH165x30	2022-05-11	ST1228
SH164x31	2022-05-11	ST485
SH164x27	2022-05-11	ST35
SH165x14	2022-05-11	ST2629
F1S1R2D3B3P3C01	2022-05-11	ST1007-2LV
F1S1R2D3B3P2G06	2022-05-11	ST1777
F1S1R2D3B3P2B09	2022-05-11	ST5133
F1S1R2D3B3P2D09	2022-05-12	ST11
F1S1R2D3B3P2E09	2022-05-12	ST11
SH165x17	2022-05-12	ST187
F1S1R2D3B3P2F08	2022-05-12	ST1777
F1S1R2D3B3P2B12	2022-05-12	ST610
SH164x38	2022-05-12	ST1775
F1S1R2D3B3P2H07	2022-05-12	ST11
SH165x33	2022-05-12	ST23
F1S1R2D3B3P3H03	2022-05-13	ST14
SH164x25	2022-05-13	ST1228
SH164x60	2022-05-13	ST1228
F1S1R2D3B3P3B05	2022-05-13	ST743-1LV
F1S1R2D3B3P3D04	2022-05-14	ST27
F1S1R2D3B3P3H12	2022-05-14	ST311
SH165x57	2022-05-15	ST37
SH165x19	2022-05-15	ST200
F1S1R2D3B3P3B06	2022-05-16	ST617
F1S1R2D3B3P4C11	2022-05-16	ST147
F1S1R2D3B3P4A11	2022-05-16	ST35
F1S1R2D3B3P3G06	2022-05-16	ST27
F1S1R2D3B3P3F12	2022-05-16	ST27
F1S1R2D3B3P3E08	2022-05-16	ST395
F1S1R2D3B3P3B08	2022-05-16	ST1536
F1S1R2D3B3P4A05	2022-05-17	ST4007
F1S1R2D3B3P4A01	2022-05-17	ST134
SH165x23	2022-05-17	ST617
F1S1R2D3B3P4D03	2022-05-17	ST34
F1S1R2D3B3P4E01	2022-05-17	ST391
F1S1R2D3B3P4E11	2022-05-18	ST449
SH167x21	2022-05-18	ST1661
F1S1R2D3B3P5H03	2022-05-18	ST449
SH167x15	2022-05-18	ST686
F1S1R2D3B3P5G03	2022-05-18	ST449
F1S1R2D3B3P4G06	2022-05-18	ST22
F1S1R2D3B3P4D11	2022-05-18	ST1119
F1S1R2D3B3P4D10	2022-05-18	ST2659
F1S1R2D3B3P4C10	2022-05-18	ST449
F1S1R2D3B3P4C08	2022-05-18	ST449
F1S1R2D3B3P4C02	2022-05-18	ST1530
F1S1R2D3B3P4B03	2022-05-18	ST2659
F1S1R2D3B3P4G09	2022-05-18	ST15
SH167x04	2022-05-19	ST636
F1S1R2D3B3P5H01	2022-05-19	ST45
SH167x08	2022-05-19	ST950
F1S1R2D3B3P5G02	2022-05-19	ST17
SH167x45	2022-05-19	ST2039
F1S1R2D3B3P4F11	2022-05-19	ST15
F1S1R2D3B3P4E09	2022-05-19	ST610
F1S1R2D3B3P5E03	2022-05-19	ST15
SH167x03	2022-05-19	ST636
SH167x22	2022-05-19	ST23
SH166x14	2022-05-19	ST2127
SH167x05	2022-05-20	ST76
F1S1R2D3B4P1D01	2022-05-20	ST45
F1S1R2D3B4P1A01	2022-05-20	ST152
F1S1R2D3B3P5H07	2022-05-20	ST45
SH166x31	2022-05-20	ST556
SH167x53	2022-05-20	ST13
SH166x32	2022-05-20	ST556
F1S1R2D3B3P5F04	2022-05-20	ST307
SH166x72	2022-05-20	ST2127
F1S1R2D3B3P5A03	2022-05-20	ST17
F1S1R2D3B4P1D04	2022-05-21	ST15
F1S1R2D3B3P5C12	2022-05-21	ST416
SH166x45	2022-05-21	ST1228
SH166x69	2022-05-21	ST1228
SH167x71	2022-05-22	ST412
SH166x55	2022-05-22	ST3801
SH168x04	2022-05-22	ST3801
SH167x72	2022-05-22	ST391
F1S1R2D3B3P5H10	2022-05-22	ST15
SH166x67	2022-05-22	ST556
SH166x39	2022-05-22	ST412
F1S1R2D3B4P1D10	2022-05-22	ST15
F1S1R2D3B3P5D05	2022-05-22	ST20
SH168x36	2022-05-22	ST391
F1S1R2D3B4P1G02	2022-05-23	ST512
F1S1R2D3B4P1G01	2022-05-23	ST277
F1S1R2D3B4P1F07	2022-05-23	ST45-1LV
F1S1R2D3B4P1F05	2022-05-23	ST45
F1S1R2D3B3P5A10	2022-05-23	ST105
F1S1R2D3B4P1D02	2022-05-23	ST395
F1S1R2D3B4P1E05	2022-05-23	ST218-1LV
SH168x55	2022-05-24	ST1775
F1S1R2D3B4P1B10	2022-05-24	ST65
F1S1R2D3B3P5D12	2022-05-24	ST36
F1S1R2D3B4P1C09	2022-05-25	ST253
SH166x60	2022-05-25	ST353
SH166x61	2022-05-25	ST145
F1S1R2D3B4P1E09	2022-05-25	ST4090
SH169x02	2022-05-25	ST1775
F1S1R2D3B4P1B11	2022-05-25	ST22
F1S1R2D3B4P1H11	2022-05-25	ST105
F1S1R2D3B4P1B07	2022-05-25	ST45
F1S1R2D3B4P1A12	2022-05-25	ST277
SH168x12	2022-05-26	ST145
SH169x61	2022-05-27	ST36
F1S1R2D3B4P1F12	2022-05-27	ST661
SH169x10	2022-05-27	ST976
SH169x31	2022-05-28	ST14
SH169x48	2022-05-30	ST76
SH170x11	2022-05-30	ST33
SH170x30	2022-05-30	ST5158
SH170x31	2022-05-30	ST1758
SH170x46	2022-05-30	ST2264
SH170x70	2022-05-30	ST54
SH171x02	2022-05-31	ST3637-1LV
F1S1R2D3B4P4E02	2022-06-01	ST23
SH172x08	2022-06-01	ST391
F1S1R2D3B4P4G04	2022-06-02	ST846
F1S1R2D3B4P4B07	2022-06-02	ST716
SH171x05	2022-06-02	ST13
SH171x33	2022-06-02	ST2324
SH171x34	2022-06-02	ST1530
SH171x45	2022-06-02	ST187
SH172x39	2022-06-02	ST36
SH173x61	2022-06-03	ST222
SH172x03	2022-06-03	ST42
SH172x04	2022-06-03	ST222
F1S1R2D3B4P4A01	2022-06-03	ST35
SH173x33	2022-06-03	ST222
SH172x18	2022-06-05	ST188
F1S1R2D3B4P4H09	2022-06-05	ST15
F1S1R2D3B4P4C03	2022-06-05	ST15
SH172x10	2022-06-05	ST391
F1S1R2D3B4P4C09	2022-06-06	ST2185
F1S1R2D3B4P5B02	2022-06-06	ST29
F1S1R2D3B4P5F01	2022-06-06	ST15
SH173x15	2022-06-06	ST461
F1S1R2D3B4P5F08	2022-06-06	ST661
F1S1R2D3B4P4E12	2022-06-06	ST29-1LV
F1S1R2D3B4P5A02	2022-06-06	ST2185
F1S1R2D3B4P5G03	2022-06-07	ST512
F1S1R2D3B4P5E07	2022-06-07	ST111
F1S1R2D3B4P5E01	2022-06-07	ST45
F1S1R2D3B4P4A10	2022-06-07	ST395
F1S1R2D3B4P4E10	2022-06-07	ST45
F1S1R2D3B4P5G07	2022-06-08	ST113
F1S1R2D3B4P5E09	2022-06-08	ST292
SH172x54	2022-06-09	ST37
F1S1R2D3B4P5C05	2022-06-09	ST1189
SH173x51	2022-06-09	ST45
F1S1R2D3B4P5D11	2022-06-09	ST29
SH173x50	2022-06-09	ST116
F1S1R2D3B4P5F07	2022-06-09	ST113
F1S1R2D4B1P1C06	2022-06-10	ST268
F1S1R2D4B1P1F02	2022-06-10	ST34
F1S1R2D3B4P5H12	2022-06-10	ST268
F1S1R2D4B1P1A02	2022-06-11	ST37-1LV
F1S1R2D4B1P1B03	2022-06-12	ST15
F1S1R2D4B1P1B07	2022-06-12	ST45
F1S1R2D4B1P1C04	2022-06-13	ST395
F1S1R2D4B1P1D03	2022-06-13	ST45
F1S1R2D4B1P1H03	2022-06-13	ST395
SH174x57	2022-06-13	ST11
SH176x12	2022-06-14	ST11
SH175x44	2022-06-14	ST188
SH175x31	2022-06-14	ST11
SH175x24	2022-06-14	ST188
F1S1R2D4B1P3E03	2022-06-14	ST29
SH176x14	2022-06-14	ST188
SH176x15	2022-06-15	ST186
F1S1R2D4B1P3A01	2022-06-15	ST307
SH176x33	2022-06-16	ST1679
SH176x52	2022-06-16	ST1107
F1S1R2D4B1P3E11	2022-06-16	ST54
F1S1R2D4B1P3D02	2022-06-17	ST76
F1S1R2D4B1P3C03	2022-06-17	ST76
F1S1R2D4B1P4A03	2022-06-17	ST405
F1S1R2D4B1P3G03	2022-06-18	ST23
SH177x11	2022-06-18	ST215
SH177x12	2022-06-18	ST2629
F1S1R2D4B1P3E12	2022-06-18	ST76
F1S1R2D4B1P4B04	2022-06-18	ST37
SH177x64	2022-06-19	ST34
F1S1R2D4B1P3C10	2022-06-19	ST337
F1S1R2D4B1P3D06	2022-06-20	ST395
SH187x49	2022-06-20	ST617
F1S1R2D4B1P3E07	2022-06-20	ST20
SH177x40	2022-06-20	ST870
SH177x58	2022-06-20	ST38
F1S1R2D4B1P3B04	2022-06-20	ST113
F1S1R2D4B1P4H03	2022-06-21	ST4643
F1S1R2D4B1P4F03	2022-06-21	ST278
SH179x30	2022-06-21	ST13
F1S1R2D4B1P4D07	2022-06-21	ST37
SH178x25	2022-06-21	ST35
F1S1R2D4B1P4D02	2022-06-21	ST35
F1S1R2D4B1P4C08	2022-06-21	ST1777
SH178x49	2022-06-22	ST45
F1S1R2D4B1P4C05	2022-06-22	ST307
F1S1R2D4B1P4D03	2022-06-22	ST35
F1S1R2D4B1P4H01	2022-06-22	ST307
SH178x44	2022-06-22	ST20
SH178x13	2022-06-23	ST35
F1S1R2D4B1P4G04	2022-06-23	ST607
F1S1R2D4B1P4A12	2022-06-23	ST15
SH178x02	2022-06-24	ST466
SH178x30	2022-06-24	ST225
F1S1R2D4B1P4G08	2022-06-24	ST307-1LV
SH178x01	2022-06-25	ST25
SH180x33	2022-06-27	ST111
SH178x66	2022-06-27	ST462
SH181x06	2022-06-28	ST35
SH181x24	2022-06-29	ST23
SH179x53	2022-06-29	ST3640
SH179x66	2022-06-29	ST35
SH178x67	2022-06-29	ST111
SH178x69	2022-06-30	ST14
SH178x68	2022-06-30	ST14
SH180x30	2022-06-30	ST26
SH181x03	2022-06-30	ST188
SH180x57	2022-06-30	ST188
SH179x65	2022-07-01	ST111
SH182x01	2022-07-01	ST14
SH179x51	2022-07-01	ST950
SH183x01	2022-07-02	ST277
SH181x22	2022-07-02	ST323
SH178x70	2022-07-02	ST13
SH182x19	2022-07-03	ST39
SH181x11	2022-07-03	ST277
SH181x42	2022-07-03	ST39
SH182x20	2022-07-03	ST39
SH183x36	2022-07-04	ST39
SH183x47	2022-07-05	ST1537
SH183x32	2022-07-05	ST1537
SH184x14	2022-07-06	ST310
SH183x27	2022-07-06	ST4259
SH183x30	2022-07-06	ST3116
SH183x26	2022-07-06	ST4421-1LV
SH182x56	2022-07-06	ST30
SH183x34	2022-07-07	ST5259
SH183x38	2022-07-08	ST20
SH185x32	2022-07-09	ST35
SH183x68	2022-07-09	ST15
SH183x46	2022-07-09	ST35
Sh184x02	2022-07-10	ST983
SH185x48	2022-07-10	ST1164
SH185x27	2022-07-10	ST45
SH185x1	2022-07-11	ST870
SH185x5	2022-07-11	ST29
SH184x42	2022-07-11	ST29
SH185x28	2022-07-12	ST34
F1S1R2D4B3P3F05	2022-07-12	ST353
SH184x39	2022-07-13	ST200
SH185x13	2022-07-13	ST2623
SH185x24	2022-07-14	ST45
F1S1R2D4B3P3D05	2022-07-14	ST872
SH185x34	2022-07-14	ST2623
SH185x6	2022-07-14	ST17
F1S1R2D4B3P3B02	2022-07-15	ST45
SH184x60	2022-07-15	ST225
SH186x20	2022-07-15	ST336
SH186x33	2022-07-16	ST999
SH186x05	2022-07-18	ST4081
F1S1R2D4B3P3E05	2022-07-18	ST65
F1S1R2D4B3P3A01	2022-07-18	ST65
SH187x51	2022-07-18	ST4081
SH186x23	2022-07-19	ST4081
SH186x19	2022-07-19	ST4081
SH186x18	2022-07-19	ST17
SH186x03	2022-07-19	ST502
F1S1R2D4B3P3E08	2022-07-19	ST292
SH188x41	2022-07-20	ST17
F1S1R2D4B3P3A09	2022-07-20	ST1207
F1S1R2D4B3P3H09	2022-07-20	ST111
F1S1R2D4B3P3E10	2022-07-20	ST194
F1S1R2D4B3P3D11	2022-07-20	ST839
SH187x01	2022-07-20	ST1017
F1S1R2D4B3P3D07	2022-07-20	ST86-1LV
SH187x26	2022-07-20	ST38
F1S1R2D4B3P3D09	2022-07-20	ST1207
SH187x58	2022-07-20	ST37
SH188x21	2022-07-21	ST66
F1S1R2D4B3P3E11	2022-07-22	ST25
SH187x27	2022-07-22	ST45
SH187x35	2022-07-22	ST5259
SH188x38	2022-07-22	ST983-3LV
SH188x58	2022-07-22	ST35
SH188x10	2022-07-22	ST35
SH188x35	2022-07-24	ST17
SH188x22	2022-07-25	ST70
SH190x46	2022-07-25	ST107-1LV
SH190x34	2022-07-25	ST37
SH189x14	2022-07-25	ST466
SH191x57	2022-07-26	ST1805
SH191x04	2022-07-26	ST3713
SH190x50	2022-07-26	ST17
SH190x48	2022-07-26	ST76
SH188x66	2022-07-26	ST3713
SH188x15	2022-07-26	ST3116
SH191x44	2022-07-27	ST381 (subsp. ozaenae)
SH190x25	2022-07-28	ST1972
SH188x68	2022-07-28	ST381 (subsp. ozaenae)
SH189x13	2022-07-28	ST460
SH190x19	2022-07-28	ST427
SH001x14	2022-07-29	ST45
SH190x40	2022-07-29	ST391
SH189x1	2022-07-29	ST661
SH188x75	2022-07-30	ST45
SH191x01	2022-08-01	ST307
SH191x31	2022-08-01	ST1799
SH190x59	2022-08-01	ST15
F1S1R2D4B4P5H02	2022-08-04	ST14
SH001x25	2022-08-04	ST2425
SH001x18	2022-08-04	ST15
SH001x07	2022-08-04	ST983-3LV
F1S1R2D4B4P5G02	2022-08-05	ST15
SH001x09	2022-08-05	ST321
F1S1R2D4B4P5E02	2022-08-06	ST23
F1S1R2D4B4P5D08	2022-08-06	ST4260-1LV
SH189x32	2022-08-06	ST20
F1S1R2D4B4P5C02	2022-08-07	ST37
F1S1R2D4B4P5A07	2022-08-08	ST39
F1S1R2D4B4P5F01	2022-08-08	ST111
F1S1R2D4B4P5D05	2022-08-08	ST1995
F1S1R2D4B4P5G01	2022-08-08	ST111
SH002x09	2022-08-08	ST1537
F1S1R2D4B4P5F08	2022-08-09	ST4732
SH002x49	2022-08-09	ST3116
SH002x01	2022-08-09	ST2425
SH002x19	2022-08-09	ST3
F1S1R2D4B4P5G09	2022-08-09	ST966
F1S1R2D4B4P5E09	2022-08-09	ST1962
SH001x50	2022-08-10	ST17
F1S1R2D4B4P5B10	2022-08-10	ST716
SH002x62	2022-08-10	ST1972
F1S1R2D4B4P5C10	2022-08-10	ST661
SH002x42	2022-08-11	ST111
SH001x52	2022-08-12	ST147
SH192x06	2022-08-12	ST13
SH002x65	2022-08-12	ST76
SH193x69	2022-08-12	ST392
SH001x51	2022-08-12	ST392
SH193x02	2022-08-13	ST20
SH193x60	2022-08-13	ST111
SH192x54	2022-08-15	ST14
SH193x03	2022-08-15	ST3166
SH192x52	2022-08-15	ST2424
SH192x70	2022-08-15	ST13
SH193x53	2022-08-16	ST461
SH192x26	2022-08-16	ST45
SH193x61	2022-08-16	ST2655-1LV
SH194X16	2022-08-16	ST45
SH192x44	2022-08-16	ST393
SH193x36	2022-08-17	ST394
SH192x20	2022-08-17	ST983-3LV
SH192x22	2022-08-17	ST70
SH192x43	2022-08-17	ST17
1085_F1S1R3D1B1P5A11	2022-08-18	ST395
1085_F1S1R3D1B1P5B11	2022-08-18	ST395
1085_F1S1R3D1B1P5D05	2022-08-18	ST395
SH194X20	2022-08-18	ST17
SH194X13	2022-08-18	ST661
1085_F1S1R3D1B1P5G05	2022-08-18	ST395
1085_F1S1R3D1B1P5F05	2022-08-18	ST395
SH193x56	2022-08-18	ST70
SH193x38	2022-08-18	ST14
SH193x27	2022-08-18	ST17
1085_F1S1R3D1B1P5F03	2022-08-19	ST1310
SH193x13	2022-08-19	ST792
1085_F1S1R3D1B1P5B03	2022-08-19	ST86
SH193x17	2022-08-19	ST792
SH195x20	2022-08-19	ST1537
SH193x72	2022-08-19	ST1537
SH194X24	2022-08-19	ST186
SH194X15	2022-08-19	ST792
1085_F1S1R3D1B1P5C01	2022-08-19	ST2108
1085_F1S1R3D1B1P5G09	2022-08-19	ST870
1085_F1S1R3D1B1P5C05	2022-08-19	ST45
1085_F1S1R3D1B1P5G03	2022-08-20	ST1138-1LV
SH193x65	2022-08-20	ST35
SH195x36	2022-08-21	ST792
F1S1R3D1B2P1C05	2022-08-21	ST1026-1LV
1085_F1S1R3D1B1P5C06	2022-08-22	ST65
1085_F1S1R3D1B1P5D06	2022-08-22	ST65
1085_F1S1R3D1B1P5E04	2022-08-22	ST111
1085_F1S1R3D1B1P5G11	2022-08-22	ST405
1085_F1S1R3D1B1P5C09	2022-08-22	ST391
1085_F1S1R3D1B1P5A04	2022-08-22	ST20
SH195x42	2022-08-22	ST37
SH195x60	2022-08-22	ST1536
SH195x71	2022-08-23	ST412
F1S1R3D1B2P1H05	2022-08-23	ST395
SH195x70	2022-08-23	ST17
F1S1R3D1B2P1F01	2022-08-23	ST316-1LV
F1S1R3D1B2P1C12	2022-08-23	ST395
SH195x4	2022-08-23	ST180-1LV
SH195x8	2022-08-24	ST35
F1S1R3D1B2P1C08	2022-08-24	ST364
SH194X49	2022-08-24	ST147
SH197x47	2022-08-24	ST423
SH194X38	2022-08-24	ST3504
SH196x28	2022-08-25	ST556
SH194X58	2022-08-25	ST661
SH196x04	2022-08-25	ST420
SH196x33	2022-08-26	ST792
SH196x50	2022-08-26	ST792
SH196x48	2022-08-26	ST35
SH196x26	2022-08-26	ST792
SH197x27	2022-08-27	ST2424
SH196x68	2022-08-29	ST2424
SH197x14	2022-08-29	ST5259
SH196x69	2022-08-30	ST661
SH197x31	2022-08-30	ST309
SH197x12	2022-08-30	ST49
SH198x19	2022-08-30	ST1427
SH198x1	2022-08-30	ST661
SH198x23	2022-08-30	ST247
SH197x41	2022-09-01	ST1805
SH198x60	2022-09-01	ST49
SH198x50	2022-09-01	ST252
SH198x59	2022-09-01	ST3116
SH198x58	2022-09-02	ST20
SH199x24	2022-09-04	ST792
SH199x23	2022-09-04	ST299
SH199x35	2022-09-05	ST17
SH199x28	2022-09-05	ST792
SH199x19	2022-09-05	ST3380
SH199x39	2022-09-05	ST3380
SH200x44	2022-09-06	ST1507
SH200x39	2022-09-06	ST45
SH199x43	2022-09-06	ST3380
SH198x81	2022-09-06	ST268
SH200x01	2022-09-07	ST309
SH200x23	2022-09-08	ST147
SH200x42	2022-09-08	ST147
SH200x50	2022-09-08	ST1972
SH201x65	2022-09-09	ST395
SH200x36	2022-09-09	ST45
SH199x62	2022-09-09	ST147
SH201x07	2022-09-10	ST36
SH201x59	2022-09-10	ST132-1LV
SH202x06	2022-09-11	ST132-1LV
SH200x71	2022-09-11	ST3757
SH201x48	2022-09-11	ST147
SH202x05	2022-09-11	ST132-1LV
SH201x51	2022-09-12	ST636
SH206x42	2022-09-12	ST219
SH201x50	2022-09-12	ST460
SH201x39	2022-09-12	ST2158-1LV
SH201x16	2022-09-12	ST2158-1LV
SH201x42	2022-09-12	ST659-1LV
SH202x03	2022-09-13	ST45
SH203x10	2022-09-13	ST219
SH203x34	2022-09-14	ST17
SH203x35	2022-09-14	ST876
SH201x64	2022-09-14	ST147
SH203x55	2022-09-14	ST45
SH204x03	2022-09-14	ST20
SH203x02	2022-09-14	ST45
SH203x08	2022-09-15	ST915
SH203x07	2022-09-15	ST469
SH203x12	2022-09-15	ST915
SH202x29	2022-09-15	ST567
SH202x33	2022-09-16	ST37
SH202x23	2022-09-17	ST37
SH202x27	2022-09-19	ST2800
SH202x22	2022-09-19	ST1805
SH203x54	2022-09-19	ST469
SH204x62	2022-09-20	ST17
SH205x28	2022-09-21	ST1779
SH205x29	2022-09-21	ST22
SH204x63	2022-09-22	ST307
SH205x13	2022-09-22	ST3023
SH205x47	2022-09-23	ST35
SH205x56	2022-09-23	ST567
SH206x05	2022-09-24	ST1846-1LV
SH206x14	2022-09-25	ST2158-1LV
SH206x25	2022-09-26	ST1846-1LV
SH206x23	2022-09-26	ST1846-1LV
SH206x16	2022-09-26	ST2264
SH205x69	2022-09-26	ST844-2LV
SH205x59	2022-09-26	ST1972
SH206x34	2022-09-27	ST983-3LV
SH206x33	2022-09-27	ST983-3LV
SH207x17	2022-09-27	ST2424
SH206x44	2022-09-28	ST844-2LV
SH206x61	2022-09-28	ST20
SH206x49	2022-09-28	ST2424
SH207x29	2022-09-29	ST1362
SH208x01	2022-09-30	ST76
SH207x35	2022-09-30	ST1419
SH207x93	2022-10-01	ST452
SH208x38	2022-10-03	ST60
SH209x23	2022-10-03	ST391
SH209x01	2022-10-04	ST5259
SH208x68	2022-10-04	ST967
SH208x50	2022-10-04	ST792
SH208x67	2022-10-04	ST46
SH208x56	2022-10-04	ST1391-1LV
SH208x71	2022-10-04	ST967
SH209x17	2022-10-05	ST1391-1LV
SH209x18	2022-10-05	ST1391-1LV
SH208x52	2022-10-05	ST111
SH209x29	2022-10-05	ST35
SH209x43	2022-10-06	ST20-1LV
SH209x07	2022-10-06	ST309
SH208x61	2022-10-06	ST147
SH209x30	2022-10-07	ST659-1LV
SH210x16	2022-10-08	ST584
SH210x17	2022-10-08	ST584
SH210x22	2022-10-08	ST584
SH209x35	2022-10-08	ST1537
SH210x70	2022-10-08	ST292
SH210x61	2022-10-10	ST950
SH209x60	2022-10-10	ST17
SH211x14	2022-10-10	ST391-1LV
SH210x26	2022-10-10	ST1391-1LV
SH210x40	2022-10-10	ST915
SH211x3	2022-10-10	ST915
SH210x67	2022-10-10	ST873
SH211x36	2022-10-11	ST39
SH210x21	2022-10-11	ST950
SH210x68	2022-10-11	ST3504
SH211x11	2022-10-12	ST17
SH209x59	2022-10-12	ST13
SH211x21	2022-10-12	ST188
SH209x58	2022-10-12	ST147
SH211x45	2022-10-12	ST13
SH210x50	2022-10-13	ST1391-1LV
SH211x44	2022-10-13	ST160
SH210x71	2022-10-13	ST160
SH211x54	2022-10-13	ST148
SH212x7	2022-10-13	ST252-1LV
SH210x57	2022-10-13	ST160
SH211x59	2022-10-14	ST485
SH212x46	2022-10-14	ST380
SH211x20	2022-10-14	ST380
SH211x61	2022-10-15	ST147
SH213x06	2022-10-16	ST1391-1LV
SH213x09	2022-10-16	ST1026
SH211x49	2022-10-17	ST3280
SH211x50	2022-10-17	ST3652
SH211x41	2022-10-18	ST49
SH211x48	2022-10-18	ST391
SH213x30	2022-10-19	ST4675
SH213x53	2022-10-21	ST45
SH214x20	2022-10-22	ST30
SH214x03	2022-10-22	ST1391-1LV
SH215x16	2022-10-23	ST983-3LV
SH214x24	2022-10-24	ST134
SH215x3	2022-10-25	ST659-1LV
SH215x9	2022-10-25	ST4108
SH215x47	2022-10-26	ST133
SH215x12	2022-10-26	ST219
SH214x62	2022-10-27	ST17
SH215x30	2022-10-27	ST1307
SH215x34	2022-10-27	ST460
SH215x38	2022-10-27	ST458
SH216x23	2022-10-27	ST1391-1LV
SH216x30	2022-10-27	ST4344
SH216x35	2022-10-27	ST37
SH216x10	2022-10-28	ST551
SH216x11	2022-10-28	ST3504
SH216x38	2022-10-28	ST1972
SH217x08	2022-10-30	ST1906
SH216x16	2022-10-30	ST17
SH216x72	2022-10-30	ST4266-1LV
SH218x50	2022-10-31	ST37
SH218x35	2022-10-31	ST442
SH217x15	2022-10-31	ST458
SH217x19	2022-11-02	ST393
SH218x47	2022-11-02	ST1486
SH218x02	2022-11-03	ST17
SH217x41	2022-11-03	ST17
SH220x45	2022-11-04	ST86-1LV
SH219x06	2022-11-04	ST442
kp_bs_210_A09	2022-11-04	ST307
kp_bs_210	2022-11-04	ST307
SH218x26	2022-11-04	ST4675
SH219x31	2022-11-06	ST37
SH219x22	2022-11-06	ST39
SH219x07	2022-11-07	ST17
SH219x15	2022-11-07	ST3
SH219x02	2022-11-07	ST65
SH220x08	2022-11-08	ST173
SH219x48	2022-11-09	ST20
SH220x06	2022-11-09	ST2706
SH220x44	2022-11-09	ST86
SH220x49	2022-11-09	ST967
SH220x53	2022-11-10	ST20
SH220x52	2022-11-10	ST29
SH220x50	2022-11-10	ST29
SH220x28	2022-11-10	ST4398
SH220x16	2022-11-10	ST29
SH219x63	2022-11-10	ST395
SH221x03	2022-11-10	ST20
SH221x16	2022-11-11	ST1906
SH220x48	2022-11-11	ST188
SH220x24	2022-11-11	ST353
SH220x19	2022-11-11	ST1906
SH221x60	2022-11-12	ST133
SH222x06	2022-11-14	ST20
SH221x33	2022-11-14	ST528
SH221x27	2022-11-14	ST1906
SH221x54	2022-11-15	ST412
SH221x75	2022-11-15	ST147
SH221x76	2022-11-17	ST147
SH222x52	2022-11-17	ST5750-1LV
SH222x21	2022-11-17	ST147
SH224x42	2022-11-17	ST23-1LV
SH223x13	2022-11-17	ST147
SH222x70	2022-11-17	ST37
SH223x06	2022-11-18	ST504
kp_bs_212_C09	2022-11-18	ST307
kp_bs_212	2022-11-18	ST307
SH223x25	2022-11-18	ST133
kp_bs_211_B09	2022-11-18	ST307
kp_bs_211	2022-11-18	ST307
SH222x51	2022-11-18	ST188
SH223x15	2022-11-18	ST188
SH222x63	2022-11-18	ST76
SH223x59	2022-11-21	ST37
SH226x49	2022-11-21	ST37
SH224x13	2022-11-22	ST1805
SH224x18	2022-11-22	ST3640
SH224x29	2022-11-22	ST460
SH226x06	2022-11-22	ST37
SH224x38	2022-11-22	ST461
SH224x62	2022-11-22	ST3383-1LV
SH224x01	2022-11-22	ST3640
SH224x28	2022-11-23	ST1800
SH225x29	2022-11-23	ST3640
